id,transaction_type,transaction_id,transaction_time,transaction_amount,business_short_code,bill_ref_number,invoice_number,org_account_balance,third_party_tansaaction_id,msisdn,first_name,middle_name,last_name
1848,Pay Bill,DC9FD5551A,20250111180547,938,107031,35904,,3821,0cca4699cd9549b4850ef3a7c98acd0f,8523637356867,Janet,Rita,Collins
1849,Buy Goods,12D58920BB,20250112205228,465,107031,31980,,4222,12eec63dc6ab43db90b8268cbc529405,8188162329981,Yvonne,Stephanie,Coleman
1850,Buy Goods,0275B6E86F,20250217191848,362,107031,51192,,2875,d246bc29d9c447a7bcc0ed7b62f8f8ca,6562666434329,Preston,,Chase
1851,Buy Goods,E2EA4D7894,20250308202845,853,107031,93939,,2889,773d8ab324f1461b8e7e30cafdc20778,7325353012280,Jason,Crystal,Gillespie
1852,Pay Bill,37350873BC,20250316213255,291,107031,42964,,3592,1035f5bb85a946699a4e639e41d0106c,9031334948862,Michelle,Todd,Sullivan
1853,Pay Bill,DA1A572682,20250105180813,459,107031,37111,,1938,bcd60bec31504712a1b7ce0a56e76e44,3868315518393,Karen,Roberto,Rangel
1854,Pay Bill,B44A325597,20250119183635,612,107031,98534,,2029,e919ed0b063a40838d3892b948fd42b0,9055299786916,James,Paula,Chandler
1855,Buy Goods,6F68E6092B,20250301201900,577,107031,55960,,4112,2af2b6265c004f84b7cd85928c67a370,7675667210139,Rachel,,Jackson
1856,Pay Bill,9F377B1434,20250331104826,209,107031,58678,,2056,5d671d42d6354243ae0e96b82eb3b0c0,9960016016079,Danielle,Paul,Cortez
1857,Pay Bill,CB86CE21CB,20250119092132,247,107031,81340,,1301,,2966311999853,Tina,,Kelly
1858,Buy Goods,10FA74201D,20250316192142,782,107031,41659,,4817,919d05cf72694cd8884839cf5cc1dda6,0846050404154,William,Amanda,Berry
1859,Buy Goods,60491840CF,20250217080639,395,107031,43902,,4536,a99240f9e96741ea8090264864005ecc,3639021224521,Billy,Leslie,Ortiz
1860,Buy Goods,6A63601E29,20250122085904,206,107031,51590,,2662,f4394b5b1fd747b2af93147d683878a3,8340086301550,James,Benjamin,Sparks
1861,Pay Bill,0D00C33D18,20250409102921,565,107031,98044,,3870,df77be45bdca49b3902d932ac495d0ba,2869932187643,Justin,,King
1862,Buy Goods,87DB784F12,20250317101750,892,107031,56344,,3101,5c8df89b756b405582e04ad6f13f887d,9055299786916,James,Paula,Chandler
1863,Buy Goods,4EFE8FC18C,20250210195811,847,107031,43277,,2513,a58102ae7a784d22a9f9d2ea0e9235bd,2726082454317,Paula,Keith,Lee
1864,Buy Goods,3CEFE63177,20250411211003,117,107031,34866,,2545,34c106372fcd4820b95e5fa568c51a8f,2059798017379,Emily,Rodney,Kelley
1865,Buy Goods,1ABBE65F99,20250112092559,508,107031,16454,,4380,,2488273606664,Lisa,Melissa,Whitaker
1866,Buy Goods,8DA891E8EC,20250105091320,15143,107031,24649,,4802,18fcd4dea132412c9e817f4cdf3dfed0,3766347961144,Amanda,,Sandoval
1867,Pay Bill,15F7B6DEBB,20250122201139,13,107031,44576,,4163,c622df3f57174b9f9d317b032bec3a42,1763990740009,Elizabeth,,Mcclure
1868,Buy Goods,5FC925294A,20250315091121,208,107031,21392,,2913,717b7fcd8e0c41c68744a126461f1125,7929045200194,Karen,Jennifer,Brown
1869,Buy Goods,75339A208F,20250101184918,17053,107031,22434,,4403,7b869eadcf4d4ef997376df64e6edd6a,3357928030985,Crystal,,Hunter
1870,Pay Bill,662D8ED3A6,20250322193045,838,107031,17087,,1934,4932f6614e034b17b4436cfb5af290b7,1676884647310,Benjamin,Jill,Solis
1871,Buy Goods,F84B8019C8,20250405215238,977,107031,76537,,2342,7910eb81eb244d0fa352cf82277aa9e4,6877920071526,Christine,Amber,Adams
1872,Pay Bill,251A9F1A3B,20250223102007,294,107031,31368,,1256,916a8f0596da40f79fa05b006e3f8a61,9314380640855,Paul,Lauren,Rivera
1873,Buy Goods,B72B818E81,20250327190040,485,107031,29036,,4267,e6b1d437329042d7a7d1fafa3489add4,9960016016079,Danielle,Paul,Cortez
1874,Buy Goods,FF9FB2AF5A,20250331193228,232,107031,61053,,4546,e70e9618d37244d7aebbf8d78c16ca9c,2059798017379,Emily,Rodney,Kelley
1875,Pay Bill,648DDEF2ED,20250221213951,974,107031,,,2180,88afdf8dbcc240f9a0497361d3d44cdc,9960016016079,Danielle,Paul,Cortez
1876,Pay Bill,E6C0C8B2AC,20250121082220,379,107031,90355,,4330,594aa6fb256542a98e6f732eaa07565a,9960016016079,Danielle,Paul,Cortez
1877,Pay Bill,1877962434,20250202212118,633,107031,78665,,2475,b8d65c12e3e54b61a4b9b05471d0015a,3899265857707,Jessica,Eric,Dunn
1878,Pay Bill,3771940144,20250101080323,506,107031,20685,,2105,bc4c831e08894a4e97f097965ccfc74b,6283457318625,Stephanie,Donald,Larsen
1879,Pay Bill,B90ADAF389,20250228195918,815,107031,97608,,1155,78e9cdba63604eb189d544ad5dd05624,1101238130478,Eric,Jason,Gonzalez
1880,Buy Goods,A46F2DC640,20250226213430,151,107031,91405,,4126,31b404e2d110484197ca7e6185e31a38,4840471437139,Melanie,Reginald,Diaz
1881,Buy Goods,BF114861B1,20250323102824,16892,107031,97206,,2595,e30922adfe6c4d389be0d204f6f1df6d,9415268880909,Frances,Rhonda,Cunningham
1882,Buy Goods,25A9C98AC9,20250101083359,120,107031,21063,,1992,6ce203f9b2cf4249ace42cbe95974c1e,7727345780042,Nicholas,,Allen
1883,Buy Goods,2C55E12D1E,20250217105201,953,107031,51540,,4459,,3456816897371,Catherine,Jeffrey,Rose
1884,Pay Bill,0E894C3A03,20250223082819,576,107031,42133,,1029,16627ca51cee4609b5a419643c0ad55e,6114082089260,Nicholas,,Richardson
1885,Pay Bill,EA1B2E9933,20250320104029,568,107031,52186,,4818,6ebcfbc2c915484ea7432f0c839e915b,2101829818363,Eric,Tammy,Frank
1886,Pay Bill,F425FCE1D1,20250405085204,359,107031,84683,,1583,66334490d87f459883cc587fd76752b5,2869932187643,Justin,,King
1887,Buy Goods,ECB968F5DF,20250117185832,518,107031,68486,,3901,b7e5c86c95dc4c51a2412e3b89f4e7b5,6077655354616,Tina,Colton,Rivera
1888,Pay Bill,FEFB3EE0EB,20250116205141,38,107031,29643,,3943,21b226cf3ccc425cb593ef08baf11657,0625564635397,Angelica,Joel,Fernandez
1889,Pay Bill,40A58155B9,20250410184629,641,107031,25393,,2919,bedec40a8ada4bb3bdf322ef8635cec9,9960016016079,Danielle,Paul,Cortez
1890,Pay Bill,1AA66FB818,20250311101649,23,107031,39940,,3563,1f040e60b67e4ccd88365e594ba17f3a,7675667210139,Rachel,,Jackson
1891,Buy Goods,E3AD1727D1,20250228092852,831,107031,17873,,1093,40899e87da7649869f56f073b8d33d39,9415268880909,Frances,Rhonda,Cunningham
1892,Pay Bill,F243F47F47,20250120213618,308,107031,75968,,2334,560f741d82c94fed9f111affd0b14720,8300254338810,Daniel,Ryan,Roberts
1893,Buy Goods,FCE261E9E9,20250325181314,513,107031,51878,,4095,7c124d0c92614bb0978bd239a7624cf2,2059798017379,Emily,Rodney,Kelley
1894,Buy Goods,2DFE93F638,20250104204811,712,107031,83382,,3874,a72483e204ac475ea0047667f72ccede,7675667210139,Rachel,,Jackson
1895,Pay Bill,E6C60BBF96,20250409192413,983,107031,73443,,2020,aa052f55fc68455b915b838dec8e0ac8,6269044287840,Veronica,,Stevenson
1896,Pay Bill,62D8B0B693,20250411083804,735,107031,31552,,2942,c7e146112f8f49978bd9d747c9d34276,1799223258619,Charles,Lawrence,Rogers
1897,Buy Goods,C07DD6F870,20250110203241,167,107031,19858,,2127,90b24b953c6c4b97b730e77b3e07e64e,3458018959063,Dwayne,Melvin,Patton
1898,Buy Goods,A8A5915307,20250224181920,43,107031,61663,,1872,b10ed5438f364a9884a23d0a7f866aa3,9960016016079,Danielle,Paul,Cortez
1899,Pay Bill,08CCF5E2E7,20250311202439,457,107031,89946,,1590,b82cbd35868c4f8e9c4e500547a03733,3868315518393,Karen,Roberto,Rangel
1900,Pay Bill,C0ADBC328C,20250410101259,760,107031,54327,,2319,8482c3601be244d58fab5ef5b016ad4b,9960016016079,Danielle,Paul,Cortez
1901,Pay Bill,BF2391B3D4,20250329082421,161,107031,75999,,2549,1e5810c0290f46ab925a34550dbf4cac,9960016016079,Danielle,Paul,Cortez
1902,Pay Bill,00CC79CAF2,20250311082034,253,107031,69457,,4506,f0ab4eee5517424493e5294e12cf97a8,9960016016079,Danielle,Paul,Cortez
1903,Pay Bill,C8C3AAA44C,20250215181028,157,107031,93611,,2542,03f92935fb6948c6b658f9915d1595a7,2427556257316,Stephen,,Zimmerman
1904,Pay Bill,DAF2074BDA,20250329192352,248,107031,23019,,3286,ff1e282ca6634ec1b632cd7d70473bce,6906414523621,Sarah,Michael,Sanders
1905,Buy Goods,08308E62AC,20250326093014,991,107031,63435,,1314,1e5c526f3fa94c449a9500765ee9ca11,7323957321562,Jerry,Michael,Flores
1906,Buy Goods,7B5AC69F92,20250213184749,505,107031,16764,,1241,47e75c21415c4681921eb441314126ef,5364866410115,Lisa,Robert,Griffith
1907,Pay Bill,DDCB6E3734,20250404212105,392,107031,86827,,4811,aacf568bead94e7aba1e6749871d5080,3868315518393,Karen,Roberto,Rangel
1908,Buy Goods,1A701AB890,20250118083225,21,107031,92073,,4203,,9960016016079,Danielle,Paul,Cortez
1909,Pay Bill,C2E611FCDA,20250115195828,365,107031,33314,,3385,9875438436774ced93b4e2097be8e02b,5026201194821,Angela,William,Howard
1910,Pay Bill,CC8AF9F651,20250129104711,841,107031,25804,,1224,99d8949901da40eb9d8c5a02cbf56773,3050577625383,Katherine,,Rogers
1911,Buy Goods,07383638BB,20250111083441,362,107031,34886,,4599,0234cce3be1b405396d316a036dd8508,2101829818363,Eric,Tammy,Frank
1912,Pay Bill,2802705317,20250403212644,345,107031,31925,,4189,7552260a74f94ff1925697b029f654d8,8412340828806,Brian,,Barrera
1913,Buy Goods,70715A0086,20250215090039,462,107031,,,4812,73494f61968849358ccf46d0e5804912,9960016016079,Danielle,Paul,Cortez
1914,Buy Goods,89646AF5C0,20250307082528,930,107031,60834,,2824,5f380166497c48eca154563333c464bc,5984473507430,Michael,Eric,Jones
1915,Pay Bill,C55C91A065,20250109183217,189,107031,89490,,4311,5bf8027c8ca248ad8d25135f18ed1cc9,8502309556946,Reginald,Karen,Dunn
1916,Buy Goods,CA00EB3C39,20250110090024,20873,107031,,,2559,,4417984807810,Christopher,Jillian,Mann
1917,Buy Goods,59D4FDFB4E,20250302105433,292,107031,54038,,3609,905ebcd93dbf49ed8000c2e723e4a7ff,7675667210139,Rachel,,Jackson
1918,Buy Goods,DF347F46C6,20250216081348,419,107031,91333,,4703,,7316175155718,Shelia,Tina,Payne
1919,Pay Bill,FBAD7E71CB,20250326204424,82,107031,41169,,2835,6ef7ce5f65cf4a9687db2f216669e1ee,6809004164474,Jennifer,Mandy,Davis
1920,Buy Goods,6E652BF08D,20250408210030,587,107031,88982,,2210,43a89420aca34598bc685f7928e9700f,6021928591403,Dwayne,Jeffrey,Oneal
1921,Buy Goods,5158DB59B6,20250307200349,637,107031,19529,,1418,8ec5d7a753674c298b4f266234c29303,4296109667540,Wayne,,Flores
1922,Buy Goods,752A9AAC0E,20250317095421,382,107031,19616,,2324,930113c2be954d05b89f56333995ea81,0539114309116,Amy,Cody,Baker
1923,Buy Goods,BAE0BABAC2,20250411195308,259,107031,67622,,3558,a5f1d14d9f9b450a903f103d8eb1355a,7086751366701,Tony,Roy,Williams
1924,Buy Goods,51FD154E60,20250110104150,658,107031,53288,,2680,5a027a7f20c745d183e551ca1fe6136c,7675667210139,Rachel,,Jackson
1925,Pay Bill,094DA54229,20250222093344,116,107031,,,1689,,2757541436132,Shawn,,Rosales
1926,Buy Goods,8900EB249D,20250331192610,396,107031,67467,,1821,508931657c4a4e8691a33706b27620e1,7860955848991,Sarah,Benjamin,Bailey
1927,Pay Bill,FDBA95D2B9,20250112100819,185,107031,32648,,3914,c405492a6c024c179bc2cb42098b012a,0999539943936,Lisa,Kylie,Gay
1928,Buy Goods,206A145F3B,20250205084921,983,107031,56121,,3055,7dbe94b3af724d349cf5b39f3c41da80,8050614046200,Michael,Jenny,Miller
1929,Buy Goods,60C8A3EB4E,20250217191001,846,107031,22718,,4932,eba114c196314957ad28b3555d94aa01,1209429548877,Kathleen,Scott,Lee
1930,Buy Goods,C1D9F6FBE4,20250319093814,36,107031,70645,,4702,2bb0a11c36034a869c000941db414211,9899740938044,Steve,Michael,Ali
1931,Buy Goods,C6996367EA,20250317205917,654,107031,55780,,1652,,7312171491388,David,Robert,Cervantes
1932,Pay Bill,A050980664,20250309203543,715,107031,50269,,3352,a4033303629e405ab7338cbe7a96cd4f,8412340828806,Brian,,Barrera
1933,Pay Bill,9C64F9FBC3,20250207083932,26,107031,,,4115,9e2a14ffed75446f8573d452b8382f0b,2059798017379,Emily,Rodney,Kelley
1934,Pay Bill,D735D4D412,20250203204710,867,107031,44361,,4299,518755bfee38436e8da09dbf39e89588,7675667210139,Rachel,,Jackson
1935,Buy Goods,B7E6F8CA7C,20250216201827,794,107031,18311,,4737,cdfdc1fc8691446999d606a3029fb94e,2869932187643,Justin,,King
1936,Buy Goods,225CDD786E,20250324211512,344,107031,51456,,3926,,2059798017379,Emily,Rodney,Kelley
1937,Buy Goods,9BE5E209C4,20250324205245,496,107031,,,2462,3d8ab85eae2448788e52de66aa90a115,8487527320502,Richard,Kimberly,Mckay
1938,Buy Goods,D1CDAFB9D1,20250213182513,251,107031,58567,,2824,d013b5b8ea3c481489e98d33ba32d703,8882667309341,Ryan,Chloe,Garcia
1939,Buy Goods,7ADE314A38,20250105102135,863,107031,77607,,2711,43382e23aa1049acb6ba39b562ed327a,2397357225508,Cynthia,Danielle,Hood
1940,Buy Goods,0FCD584E5D,20250303181657,860,107031,37960,,2888,,2232138329446,Jessica,,Washington
1941,Pay Bill,1359D4D5F1,20250210091845,187,107031,,,3607,c93423bcc8e64453be5a1b975046ae0d,5364866410115,Lisa,Robert,Griffith
1942,Buy Goods,A7FFAA4867,20250330184150,901,107031,99998,,3706,582990bd9a704df6945f90bdcd57f3cb,7675667210139,Rachel,,Jackson
1943,Buy Goods,C724BAFE0C,20250313105159,233,107031,76998,,3967,efca7333832a4400b487f0b601a113c7,2869932187643,Justin,,King
1944,Buy Goods,188D52CF0A,20250415201946,781,107031,56937,,1956,2fc8f0a320f1436481c41a9adedff388,9960016016079,Danielle,Paul,Cortez
1945,Buy Goods,0817B334D1,20250405194418,953,107031,94792,,4837,e4a002d27bde427186bc344dde4d9a8a,6906414523621,Sarah,Michael,Sanders
1946,Pay Bill,6BF26CE6F2,20250409105406,437,107031,96059,,4588,0d094fa6a10248749b81f874f8b51b7b,8300254338810,Daniel,Ryan,Roberts
1947,Buy Goods,294B8E8367,20250303092042,275,107031,93205,,3959,0c5b5b77d0b540649f5d86eb9ccd266b,8502309556946,Reginald,Karen,Dunn
1948,Buy Goods,50D9645064,20250410194854,368,107031,,,1502,e973d2d95eee4461a44651afebbfd141,2059798017379,Emily,Rodney,Kelley
1949,Buy Goods,5A62EEF87A,20250218092835,219,107031,85236,,3586,,9960016016079,Danielle,Paul,Cortez
1950,Buy Goods,68744BB9D2,20250122205602,416,107031,39217,,1519,f66a9dd5cef348c59338bf380319dbac,3868315518393,Karen,Roberto,Rangel
1951,Buy Goods,4B4E323D2A,20250126191027,129,107031,95063,,2586,36e81a338ebf4cf1a1362ccccc2e379d,7675667210139,Rachel,,Jackson
1952,Pay Bill,39A1DC9A04,20250413195556,188,107031,,,1169,2a3f31e091564eba8cce847092c39c1c,9198685169472,Jacqueline,Jasmin,Robinson
1953,Pay Bill,A50A00A5D1,20250102205640,770,107031,70350,,1053,fed5a01392ec45b9bcbced97b84e4581,7675667210139,Rachel,,Jackson
1954,Pay Bill,54EE45EE80,20250125190919,34,107031,92408,,2233,a41d95b6ff5048f9bce489b90eb1554c,8412340828806,Brian,,Barrera
1955,Pay Bill,D514807E56,20250405090131,72,107031,73146,,2391,20b5d547fb794b13bba198add35889f5,2313866143124,Meghan,Rebecca,Wiley
1956,Buy Goods,68B17565C2,20250410190523,655,107031,83616,,3090,,4100217815796,Peter,Matthew,Bell
1957,Pay Bill,7BE94B2562,20250326213919,69,107031,14963,,4824,b153ba3bfd83453fb76d9d6bc40ee5b2,9403395938138,Lynn,Ashley,Perez
1958,Buy Goods,D2D518C579,20250114102311,539,107031,72612,,3933,6b74e4657a8e436085766816beeb2cfe,8350312895904,Rachel,,Johnson
1959,Pay Bill,AEC1C28872,20250115184944,354,107031,22805,,3233,3293f55e02314c508a60952931ff6e61,8702425380496,Phillip,,Liu
1960,Buy Goods,A3DFE41E5A,20250310214559,554,107031,42146,,3859,0c38b21abb954bebaa94d0f7fa9210b1,2059798017379,Emily,Rodney,Kelley
1961,Pay Bill,4D7C903788,20250315194517,678,107031,65497,,3915,f75d825029224fd7bb95953d3faca87d,1112670878434,Rebecca,James,Jennings
1962,Buy Goods,282DE9843F,20250312191017,265,107031,,,2535,11c6e46d3c444850b4561bb48686dd39,3857003579528,Dawn,Dustin,Wilson
1963,Buy Goods,D9A2D89BB5,20250404183013,870,107031,51298,,4360,831c65f4d948466aa4270167deeabe73,3929136684610,Vincent,William,Vincent
1964,Pay Bill,5AB996C9C2,20250219084909,584,107031,19292,,4415,8a67087f49fb4bb48c2af7911cc9a7f5,4199141849604,Timothy,,Bush
1965,Pay Bill,B85DF89573,20250221091013,237,107031,33405,,1560,bae156045f8c404bbb6356caa967e1a5,2310033593142,Jennifer,Gabrielle,Coleman
1966,Buy Goods,B5B94183B1,20250227093351,440,107031,52200,,4404,17f0a78d51d54e629c613a434cf68bc5,1308049834651,Daisy,Kyle,Robinson
1967,Pay Bill,1CADDE2FED,20250130192641,275,107031,21274,,3653,8ede8d0f177b4a5099f58117ced96cce,7675667210139,Rachel,,Jackson
1968,Pay Bill,D17C905A74,20250410193514,146,107031,47767,,3995,130f9d348a744e87a8ea2f159155f81f,7675667210139,Rachel,,Jackson
1969,Buy Goods,2E52355999,20250309090053,576,107031,68478,,1172,4efdcc5ccc6c4124acf8e5663d59e1c5,3868315518393,Karen,Roberto,Rangel
1970,Buy Goods,64B50E4C2E,20250317185348,713,107031,85842,,1826,941e052ca8244ded8d59b4c6b2eb3243,6166747946901,John,Destiny,Malone
1971,Pay Bill,319D9BD76B,20250209093859,264,107031,91530,,1964,13af019f63d34e6eb4672f7c3ab08394,0159990144859,Julia,Matthew,Mayer
1972,Pay Bill,A3A46A7BAF,20250217190241,737,107031,23992,,2630,1a5c2ed03ca040ed91daf3ad15fbc4cd,2869932187643,Justin,,King
1973,Pay Bill,9E608CE7C3,20250216091627,16640,107031,67033,,4048,,2059798017379,Emily,Rodney,Kelley
1974,Pay Bill,10BA82B48B,20250320092733,375,107031,89822,,2330,36c3e1b4edd6452c8011b972a3bccefe,3868315518393,Karen,Roberto,Rangel
1975,Pay Bill,CA9E02A3F5,20250307214308,511,107031,46593,,2053,6d1fb19a31304d7b9e5fde42e3fb9f2d,1077582217954,Kelsey,Debbie,Garza
1976,Pay Bill,9A76A839E3,20250221090934,714,107031,,,3996,67aa008b94304915a0be1568cd4c99af,7675667210139,Rachel,,Jackson
1977,Pay Bill,D017AA4575,20250113203807,476,107031,49530,,1464,448e42127410472f9eecc6474a58933b,2869932187643,Justin,,King
1978,Buy Goods,64C08614FD,20250401090517,610,107031,61820,,3035,8832a85b9b7a4bca930d70d4e52fb574,1319011493025,Adam,,Sutton
1979,Pay Bill,FE7DC6C67A,20250402091203,181,107031,64599,,2797,92f03d395ffe48e6a0f7b88eef0f7e0f,2708377637184,Gary,Ryan,Wu
1980,Buy Goods,9142DAACCB,20250129091737,436,107031,13573,,2635,9889ac5bb1564af8b8c6cb19b0404a79,9897882892484,Joshua,Scott,Williams
1981,Buy Goods,106EEA905A,20250404214645,754,107031,60580,,1368,472634c26cf248b6b3a6de662087ace7,6373702577355,Debra,,Edwards
1982,Buy Goods,E6E918B592,20250311191722,193,107031,49285,,3436,f64fd26221564eea87c52502c2ff616d,2059798017379,Emily,Rodney,Kelley
1983,Pay Bill,B728DDC5EF,20250206212931,172,107031,44126,,4690,c28e07fd3ee344269b59c3cb320cad29,2170025576195,Trevor,Connie,Floyd
1984,Pay Bill,3A2D407AD2,20250106081229,564,107031,25467,,2913,c0dbf8527d9f46148daf45c7a6c9a8cd,2059798017379,Emily,Rodney,Kelley
1985,Pay Bill,4FC35021A6,20250326194430,124,107031,89084,,4877,338340f96c2a4d5aa56290d37ffaf519,2869932187643,Justin,,King
1986,Buy Goods,7895217A49,20250118082211,885,107031,68771,,3582,5ecadabbfab34593adea342386c5ac2e,9031334948862,Michelle,Todd,Sullivan
1987,Buy Goods,87992EE6EF,20250115084634,269,107031,21344,,3905,6b0e7f10b06544c1bd95919977d9e353,2059798017379,Emily,Rodney,Kelley
1988,Pay Bill,B145EBDE5B,20250201182618,587,107031,53465,,3973,63579242d4b843a58ad59afbb23f6672,9551474878186,Jason,,Ramos
1989,Buy Goods,604E0EDA06,20250313082551,181,107031,78992,,4866,c183d1ce3edf46b5b83f6cb4259a9ba7,8522326227307,Kevin,,Nichols
1990,Pay Bill,4F0EBB0526,20250404190250,240,107031,59783,,1914,f77c168da2514fb9aee1e0f377d8b3c7,2869932187643,Justin,,King
1991,Pay Bill,30207D617E,20250401090234,401,107031,29814,,2845,8522ed44b71f47ebb0e0f6276564ba6b,9960016016079,Danielle,Paul,Cortez
1992,Buy Goods,7690D5E12E,20250211102507,425,107031,84082,,3747,0d2464c5322e4fbfbe29eec5e60d47c2,2512475119430,Crystal,,Young
1993,Buy Goods,80A6C00765,20250406102826,484,107031,99074,,4201,689289b70eb94ed2a00654cb03c57b30,8523637356867,Janet,Rita,Collins
1994,Buy Goods,9FC7CEC8A9,20250312215241,882,107031,37086,,4861,6cc3c902e9034df68940f2dd3e2c76da,2869932187643,Justin,,King
1995,Pay Bill,2AD9B44C0F,20250211092841,419,107031,17581,,3315,dba220f49b7e4a1ab87d1174981f1233,9523440425725,Mary,,Fischer
1996,Buy Goods,CC52F1677E,20250411103112,10283,107031,,,3000,64ddd4e124d9482ebfbf5a1c4be7c319,9031334948862,Michelle,Todd,Sullivan
1997,Pay Bill,FC2F4B7ADC,20250413211429,871,107031,58803,,2718,f146ddb91e0445428848b2485a247835,8702425380496,Phillip,,Liu
1998,Pay Bill,2478412D5C,20250131085802,488,107031,12293,,3305,2c390817f701426fbbf4bb1a023eebd7,8882667309341,Ryan,Chloe,Garcia
1999,Buy Goods,EF8EF93983,20250306083858,488,107031,28371,,4137,fd982f11fd87475ba17c4ca7dfb528d5,7001508340566,Bethany,Eric,Castaneda
2000,Pay Bill,92A75DC80D,20250211191528,492,107031,97878,,3454,88de59e6e9e5438c83ba0de35566a016,6301278802105,Jose,Karl,Sanders
2001,Buy Goods,DFE560CA8A,20250104090744,794,107031,29619,,1268,cd2df354e61f4c9d9f06a8bec6426cf7,2869932187643,Justin,,King
2002,Pay Bill,6094062D00,20250130091438,686,107031,18728,,2747,650e8a412bc34ca88756bfacd2a14f80,1781931993340,Alicia,Nancy,Cervantes
2003,Buy Goods,BEEAD29F72,20250406103830,712,107031,23634,,3297,2a95e463109f4f2692466aadd0975dd8,0088649255565,Jeremiah,,Allen
2004,Pay Bill,416902C3ED,20250403212107,554,107031,67028,,1132,513d074653934a79ab8c4643f5101549,9198685169472,Jacqueline,Jasmin,Robinson
2005,Pay Bill,44FBC61053,20250206213702,234,107031,30311,,3025,1283d68620f3467dab469a8bfa3011eb,7675667210139,Rachel,,Jackson
2006,Pay Bill,897ECEC035,20250211193130,27302,107031,37210,,4575,1dae456b31dc400db7735372b392aae8,2427556257316,Stephen,,Zimmerman
2007,Pay Bill,803B4EDD66,20250209105718,932,107031,48210,,3995,5de71d4d7cad467ba758b466b611d5e1,3868315518393,Karen,Roberto,Rangel
2008,Pay Bill,1D8C2C28D0,20250408090937,675,107031,92976,,4082,7dd291a53310481f9e9f0844bf66c561,0380105477620,Jake,Daniel,Villegas
2009,Buy Goods,5176034863,20250214184403,51,107031,74938,,2637,,4001733030891,Brian,Tabitha,Hogan
2010,Buy Goods,2C9959E5F4,20250407103737,901,107031,36201,,1578,31964d90f23a4d00abd5f94a33685779,8412340828806,Brian,,Barrera
2011,Buy Goods,0936911503,20250214085154,570,107031,10468,,3135,2e571c5ffded460cb4da70e6e561c427,2059798017379,Emily,Rodney,Kelley
2012,Pay Bill,1ACE5296DC,20250121212007,829,107031,69530,,1196,99bf1c4dd11543fcb82191a4b434a63f,3751587627557,Charlene,,Duncan
2013,Buy Goods,2D611EE6F5,20250109181404,530,107031,67697,,1912,842061e9effa4167b8e23cc198d52cf3,7675667210139,Rachel,,Jackson
2014,Buy Goods,9FD31D43AB,20250305191829,35,107031,44952,,4798,eaf6a90415b64685931032225372a1e8,6294368149797,Ryan,Michael,Hernandez
2015,Buy Goods,B87128E4E9,20250409203424,292,107031,,,3392,3d888ad0522a4575bc858472d7c0ed86,3893780942725,Maria,Barbara,Lee
2016,Buy Goods,28B2C02276,20250123212314,95,107031,23233,,2125,ca8651d9bdf74bcdb3da08fecc5fdc09,9055299786916,James,Paula,Chandler
2017,Buy Goods,B5C78018B6,20250414193540,223,107031,38717,,1520,e7b36ae5c615496b80b04efba3cf33f6,6012325126510,Autumn,William,Douglas
